Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount,State,Gender
ZL29593,0,0,College,2180.084066,0.0,64.0,0,Personal Auto,Four-Door Car,460.8,Arizona,F
TU67471,0,0,High School or Below,20096.89337,92766.0,71.0,0,Personal Auto,Two-Door Car,379.029102,Washington,F
FD45309,0,0,High School or Below,5568.947534,0.0,79.0,1,Personal Auto,Two-Door Car,407.440238,Oregon,M
AH58807,0,0,College,51426.24815,84650.0,185.0,3,Personal Auto,Luxury Car,660.474274,Arizona,F
CX58204,0,0,High School or Below,8079.833042,13050.0,102.0,0,Personal Auto,SUV,734.4,Nevada,F
TE35954,0,0,College,2674.730716,56342.0,69.0,0,Personal Auto,Four-Door Car,331.2,Arizona,M
XO70106,0,0,Bachelor,12421.86213,58781.0,106.0,0,Personal Auto,SUV,502.46107,Oregon,M
OW20992,0,0,High School or Below,2311.118403,0.0,68.0,0,Personal Auto,Four-Door Car,489.6,California,M
JV44724,0,0,Bachelor,10255.80275,0.0,102.0,0,Personal Auto,Sports Car,734.4,Arizona,M
PI96349,0,0,College,22103.5072,0.0,102.0,0,Personal Auto,SUV,489.6,California,M
NA82031,0,0,College,2962.982516,71809.0,74.0,0,Corporate Auto,Four-Door Car,78.248458,Washington,F
YH86106,0,0,Bachelor,5764.862315,40238.0,73.0,1,Personal Auto,Four-Door Car,350.4,Arizona,M
DI82448,0,0,Bachelor,4700.421406,0.0,70.0,0,Personal Auto,Four-Door Car,504.0,California,M
HL97125,0,0,High School or Below,4669.22664,76157.0,116.0,0,Personal Auto,Two-Door Car,556.8,Nevada,F
NB18234,0,0,College,5384.015304,30514.0,72.0,2,Personal Auto,Four-Door Car,154.049617,Nevada,F
KH53118,0,0,Bachelor,7505.768149,44485.0,62.0,0,Special Auto,Four-Door Car,79.893853,California,F
UX94928,0,0,High School or Below,10551.1476,50941.0,69.0,0,Personal Auto,Four-Door Car,331.2,Arizona,M
HO94329,0,0,College,25900.19716,53105.0,110.0,0,Corporate Auto,SUV,365.361427,Arizona,M
LW64678,0,0,Master,51016.06704,25167.0,140.0,0,Personal Auto,SUV,422.494292,California,F
CE11308,0,0,College,3575.04124,30244.0,92.0,0,Personal Auto,Four-Door Car,383.110633,Washington,M
DC46685,0,0,College,11638.89947,25370.0,102.0,0,Corporate Auto,Sports Car,489.6,California,F
LM69036,0,0,Master,14050.17358,0.0,73.0,1,Corporate Auto,Four-Door Car,350.4,Oregon,M
MM83308,0,0,High School or Below,2379.825871,69202.0,61.0,0,Personal Auto,Two-Door Car,292.8,Arizona,M
GL33494,0,0,Master,5460.373249,31530.0,69.0,1,Personal Auto,Two-Door Car,331.2,Oregon,F
BH61054,0,0,College,6269.592055,61040.0,78.0,0,Personal Auto,Two-Door Car,391.942636,California,F
OJ77448,0,0,Bachelor,8709.847614,85185.0,107.0,0,Corporate Auto,SUV,166.502804,Arizona,F
IN10489,0,0,Master,5024.777578,78772.0,62.0,0,Personal Auto,Four-Door Car,86.274545,Nevada,F
FY32647,0,0,College,12515.18061,0.0,63.0,0,Special Auto,Two-Door Car,577.57549,California,M
YP17198,0,0,Master,22325.82746,99241.0,70.0,0,Corporate Auto,Four-Door Car,48.304125,Oregon,M
RB79317,0,0,Bachelor,3059.056323,0.0,83.0,0,Personal Auto,Two-Door Car,197.498882,Arizona,F
IE49043,0,0,College,6698.974274,21114.0,180.0,0,Personal Auto,Luxury Car,864.0,Nevada,F
ZL82075,0,0,Master,5479.555081,56005.0,68.0,1,Corporate Auto,Four-Door Car,326.4,Nevada,M
DV24592,0,0,College,2472.469209,63860.0,62.0,0,Personal Auto,Four-Door Car,208.598246,Oregon,F
XF89906,0,0,High School or Below,58207.12842,29295.0,219.0,0,Personal Auto,Luxury SUV,1328.839129,Arizona,M
AD71478,0,0,High School or Below,3430.316936,54339.0,86.0,0,Personal Auto,Four-Door Car,10.478305,Arizona,M
SE15781,0,0,Bachelor,2396.219292,0.0,66.0,2,Corporate Auto,Four-Door Car,433.160284,California,F
YG71375,0,0,College,5964.345179,98078.0,73.0,0,Personal Auto,Four-Door Car,418.689402,Nevada,F
KH95802,0,0,College,2605.599527,20592.0,71.0,1,Personal Auto,Two-Door Car,195.153339,Arizona,M
FW16824,0,0,High School or Below,4758.19231,72805.0,62.0,4,Corporate Auto,Four-Door Car,365.466805,Oregon,M
FK17363,0,0,High School or Below,5154.051492,55645.0,129.0,0,Personal Auto,SUV,619.2,Washington,F
DK66277,0,0,High School or Below,2805.176489,98859.0,70.0,0,Personal Auto,Four-Door Car,504.0,California,M
FX67699,0,0,High School or Below,4250.282624,0.0,61.0,1,Corporate Auto,Four-Door Car,292.8,Oregon,F
LC92080,0,0,College,7247.736708,23541.0,62.0,0,Personal Auto,Two-Door Car,98.923871,Oregon,M
CQ57225,0,0,Bachelor,5008.789971,0.0,73.0,0,Corporate Auto,Two-Door Car,350.4,California,M
AM53473,0,0,Bachelor,5821.787383,60087.0,74.0,0,Special Auto,Four-Door Car,355.2,Arizona,F
TE50227,0,0,College,18898.32653,0.0,132.0,0,Personal Auto,SUV,1405.292809,Arizona,M
IS45756,0,0,College,4756.913057,48938.0,121.0,0,Personal Auto,SUV,580.8,Arizona,F
QA71190,0,0,Bachelor,8083.917906,31506.0,102.0,0,Personal Auto,Four-Door Car,601.074585,California,F
LD53393,0,0,Bachelor,7417.406267,67454.0,185.0,0,Personal Auto,Luxury Car,1332.0,California,M
JO35068,0,0,Bachelor,2538.62632,18608.0,71.0,0,Personal Auto,Four-Door Car,340.8,Nevada,M
EC71857,0,0,Doctor,2432.958093,28519.0,61.0,0,Personal Auto,Four-Door Car,111.865326,Washington,F
LB19360,0,0,Master,4170.687348,29462.0,107.0,1,Personal Auto,SUV,513.6,Nevada,F
RM70340,0,0,High School or Below,2489.662064,0.0,74.0,0,Corporate Auto,Four-Door Car,532.8,Oregon,M
YL34043,0,0,Bachelor,3758.950734,58300.0,94.0,0,Personal Auto,Four-Door Car,24.04838,Nevada,F
BQ88033,0,0,College,42389.00791,82554.0,132.0,0,Personal Auto,Sports Car,154.749492,Oregon,M
SG46572,0,0,High School or Below,29830.38714,0.0,102.0,0,Personal Auto,Sports Car,489.6,California,F
LT94367,0,0,College,26134.90739,0.0,111.0,0,Personal Auto,Sports Car,673.262794,California,M
FV83989,0,0,Bachelor,2453.570794,29735.0,69.0,0,Personal Auto,Four-Door Car,331.2,Arizona,M
WO80705,0,0,Bachelor,2855.925747,50738.0,71.0,0,Personal Auto,Four-Door Car,344.470631,Arizona,F
CT51200,0,0,High School or Below,5771.610372,65709.0,72.0,0,Corporate Auto,Four-Door Car,12.945127,Oregon,F
IX65163,0,0,College,8098.51111,0.0,123.0,0,Personal Auto,SUV,885.6,California,M
AP32891,0,0,High School or Below,3432.961074,0.0,95.0,0,Personal Auto,Four-Door Car,456.0,Arizona,M
AY29281,0,0,Bachelor,9408.343519,0.0,85.0,0,Corporate Auto,Four-Door Car,408.0,Arizona,F
UK18731,0,0,Bachelor,5595.971365,19651.0,72.0,0,Personal Auto,Two-Door Car,345.6,California,F
JT32550,0,0,High School or Below,7260.833833,0.0,72.0,0,Personal Auto,Four-Door Car,744.026708,Washington,M
MT91823,0,0,College,13438.04189,69693.0,112.0,1,Special Auto,Sports Car,537.6,Arizona,F
FI11096,0,0,High School or Below,7324.285428,0.0,104.0,0,Special Auto,SUV,1114.092784,Arizona,F
QF13998,0,0,College,2357.801509,0.0,65.0,1,Personal Auto,Four-Door Car,294.502382,California,F
BC35753,0,0,College,2671.295549,45525.0,66.0,0,Personal Auto,Two-Door Car,316.8,Arizona,F
LX74249,0,0,Bachelor,2938.814981,96765.0,72.0,0,Personal Auto,Two-Door Car,216.01091,Oregon,F
VX43756,0,0,College,4911.002585,32903.0,64.0,3,Personal Auto,Four-Door Car,98.33116,Oregon,M
JZ61928,0,0,College,5498.940679,22520.0,73.0,0,Corporate Auto,Four-Door Car,350.4,California,M
DT59560,0,0,High School or Below,4757.242856,67486.0,118.0,0,Personal Auto,Two-Door Car,529.493769,California,F
CI99444,0,0,College,2926.886293,92381.0,72.0,0,Special Auto,Four-Door Car,234.774747,Nevada,F
JF25129,0,0,Master,8509.850887,26057.0,74.0,0,Personal Auto,Four-Door Car,523.888845,California,M
YB57848,0,0,Doctor,9928.986032,75716.0,247.0,0,Personal Auto,Luxury Car,562.088587,Oregon,F
DJ27518,0,0,High School or Below,10089.79095,63657.0,128.0,0,Corporate Auto,Sports Car,614.4,California,F
DO95670,0,0,Doctor,5073.282126,57709.0,125.0,0,Personal Auto,SUV,600.0,Arizona,M
WV53830,0,0,Master,16301.9676,19614.0,85.0,0,Personal Auto,Two-Door Car,574.024018,Oregon,F
LY30169,0,0,High School or Below,3360.269641,75216.0,84.0,1,Corporate Auto,Four-Door Car,65.803328,California,M
AH41449,0,0,College,7907.133288,24666.0,101.0,0,Personal Auto,Sports Car,151.835574,Nevada,M
GV21882,0,0,High School or Below,28328.46548,20799.0,111.0,0,Personal Auto,Sports Car,388.995233,Nevada,F
FH14955,0,0,College,4467.705159,0.0,64.0,0,Corporate Auto,Four-Door Car,307.2,California,M
JA60749,0,0,High School or Below,9035.671134,34337.0,113.0,0,Personal Auto,Four-Door Car,542.4,Oregon,F
PB81005,0,0,Bachelor,5364.469352,53562.0,135.0,0,Personal Auto,SUV,589.628918,Oregon,M
OY88200,0,0,College,2706.606128,22664.0,73.0,0,Personal Auto,Two-Door Car,350.4,Nevada,F
ZT72561,0,0,High School or Below,6167.854162,27289.0,158.0,2,Personal Auto,Sports Car,758.4,Arizona,M
ZF95586,0,0,Master,2476.046413,54831.0,61.0,0,Personal Auto,Four-Door Car,136.2171,Arizona,F
LV44800,0,0,High School or Below,3056.990764,78310.0,76.0,0,Personal Auto,Four-Door Car,364.8,California,F
FC46260,0,0,Bachelor,5217.513287,39854.0,66.0,0,Corporate Auto,Two-Door Car,261.930545,California,F
HY68437,0,0,High School or Below,6744.190752,0.0,90.0,0,Personal Auto,Four-Door Car,547.912576,Oregon,M
XL50897,0,0,Master,15739.92367,48096.0,131.0,0,Personal Auto,Sports Car,450.090267,Arizona,F
AR83514,0,0,High School or Below,7153.671737,59522.0,89.0,0,Corporate Auto,Four-Door Car,427.2,Arizona,F
NA43540,0,0,High School or Below,8263.482214,0.0,79.0,1,Corporate Auto,Two-Door Car,46.464625,Washington,M
JP22499,0,0,Bachelor,3142.739611,43285.0,83.0,0,Corporate Auto,Two-Door Car,265.742679,California,M
KW84736,0,0,College,2691.596929,33104.0,70.0,1,Personal Auto,Two-Door Car,336.0,California,M
EU21305,0,0,College,2500.837384,56172.0,64.0,0,Personal Auto,Four-Door Car,307.2,Arizona,M
YT96284,0,0,Master,3728.873486,83632.0,94.0,4,Personal Auto,Four-Door Car,216.839496,Oregon,M
RH96816,0,0,Bachelor,2937.165583,0.0,81.0,0,Personal Auto,Two-Door Car,388.8,Arizona,F
JB20173,0,0,Bachelor,10391.78109,81439.0,90.0,1,Personal Auto,Two-Door Car,108.118855,California,M
RR73059,0,0,College,2994.351694,55911.0,74.0,0,Personal Auto,Four-Door Car,187.934331,California,F
CH38655,0,0,Bachelor,14203.6226,90456.0,71.0,0,Personal Auto,Four-Door Car,165.057816,Oregon,M
IG12691,0,0,Bachelor,4490.549093,0.0,64.0,0,Personal Auto,Two-Door Car,254.404622,Arizona,F
NZ60700,0,0,High School or Below,10963.95723,55687.0,276.0,0,Personal Auto,Luxury SUV,1324.8,Washington,M
JL21509,0,0,College,3508.569533,20978.0,98.0,1,Personal Auto,Four-Door Car,1176.2788,California,M
GR76453,0,0,High School or Below,4942.873707,82093.0,62.0,0,Personal Auto,Four-Door Car,266.932542,Oregon,M
US63915,0,0,High School or Below,6218.662593,51944.0,156.0,0,Corporate Auto,Sports Car,748.8,Arizona,M
VY30333,0,0,College,6156.363979,78824.0,77.0,0,Personal Auto,Four-Door Car,267.699403,Nevada,M
AC42963,0,0,Bachelor,21423.63723,0.0,65.0,0,Special Auto,Two-Door Car,312.0,California,M
AT89553,0,0,College,5926.729379,23091.0,96.0,5,Personal Auto,Four-Door Car,460.8,California,M
DN76322,0,0,College,10295.46521,24723.0,129.0,0,Corporate Auto,Sports Car,619.2,Oregon,F
EZ48093,0,0,Bachelor,2710.811423,31998.0,69.0,0,Corporate Auto,Four-Door Car,331.2,Arizona,M
DA34555,0,0,College,3363.004143,80138.0,83.0,0,Personal Auto,Four-Door Car,209.427344,California,F
RK63095,0,0,College,3122.984111,72916.0,80.0,0,Personal Auto,Two-Door Car,384.0,California,M
OG69038,0,0,High School or Below,6220.765007,0.0,65.0,2,Corporate Auto,Four-Door Car,468.0,Washington,F
SO98684,0,0,High School or Below,3455.17183,0.0,91.0,0,Personal Auto,Four-Door Car,681.038959,California,F
BZ85306,0,0,Bachelor,11855.13545,0.0,170.0,0,Corporate Auto,SUV,1227.491941,California,F
EV14479,0,0,Bachelor,7163.796624,44527.0,94.0,2,Personal Auto,Four-Door Car,286.960016,California,M
YD71702,0,0,Bachelor,3157.551595,46655.0,82.0,0,Personal Auto,Four-Door Car,336.892624,Oregon,M
UC69263,0,0,Bachelor,8336.08382,0.0,67.0,2,Personal Auto,Two-Door Car,445.265108,California,M
DH25145,0,0,High School or Below,5809.261551,26975.0,73.0,0,Personal Auto,Two-Door Car,548.333667,Arizona,F
KU94282,0,0,Master,10016.28847,62900.0,62.0,0,Personal Auto,Two-Door Car,83.897335,Oregon,F
UT18598,0,0,Bachelor,4914.731004,14232.0,64.0,0,Personal Auto,Four-Door Car,307.2,California,F
DA40009,0,0,Bachelor,2750.540853,34200.0,70.0,0,Corporate Auto,Four-Door Car,167.295936,Washington,F
HU87011,0,0,Bachelor,5677.309793,0.0,77.0,0,Personal Auto,Four-Door Car,369.6,California,F
EK40672,0,0,College,2393.1169,22981.0,69.0,0,Personal Auto,Four-Door Car,16.80116,California,M
ZH92587,0,0,College,8126.766397,14616.0,107.0,0,Personal Auto,SUV,513.6,Oregon,F
EJ95100,0,0,Master,2774.799523,0.0,74.0,0,Personal Auto,Four-Door Car,355.2,California,F
WS56675,0,0,High School or Below,4300.901435,88590.0,107.0,0,Personal Auto,Two-Door Car,41.721538,Oregon,F
UF28233,0,0,High School or Below,5221.14469,60445.0,65.0,0,Personal Auto,Four-Door Car,279.450351,Washington,F
HQ76003,0,0,High School or Below,12383.5306,40602.0,105.0,0,Personal Auto,Sports Car,459.895876,Nevada,F
SS90882,0,0,College,7680.748159,66795.0,64.0,0,Personal Auto,Four-Door Car,238.032027,Oregon,F
ZN71189,0,0,Doctor,4014.453113,37384.0,99.0,0,Personal Auto,Four-Door Car,475.2,Oregon,F
VX85673,0,0,High School or Below,4250.282624,0.0,61.0,1,Personal Auto,Four-Door Car,292.8,Arizona,F
NP19156,0,0,Master,4624.557568,28264.0,61.0,4,Corporate Auto,Four-Door Car,167.889924,Arizona,F
ZV43428,0,0,Bachelor,27789.69235,33806.0,89.0,0,Special Auto,Four-Door Car,395.729716,Arizona,F
NK53911,0,0,High School or Below,7345.897176,79980.0,91.0,0,Personal Auto,Two-Door Car,629.82071,California,M
BG73480,0,0,High School or Below,5323.866117,64706.0,135.0,0,Corporate Auto,SUV,77.129691,Oregon,F
VY58444,0,0,College,4426.096934,29660.0,112.0,0,Personal Auto,SUV,334.133949,Nevada,F
SJ15498,0,0,Bachelor,6852.36423,26313.0,87.0,0,Corporate Auto,Two-Door Car,417.6,Oregon,F
ZB71094,0,0,Bachelor,3534.337809,19861.0,93.0,0,Corporate Auto,Four-Door Car,446.4,Oregon,M
UI99818,0,0,College,4349.30875,75648.0,108.0,0,Personal Auto,SUV,112.660916,Oregon,F
WS24655,0,0,College,29676.81386,33992.0,194.0,1,Personal Auto,SUV,931.2,Oregon,F
LZ98947,0,0,Bachelor,24238.66071,0.0,109.0,2,Personal Auto,SUV,784.8,Nevada,F
IC94523,0,0,College,11638.89947,25370.0,102.0,0,Personal Auto,Sports Car,489.6,California,F
TK59338,0,0,College,13559.39395,98036.0,113.0,0,Personal Auto,SUV,662.444819,Arizona,M
BV36386,0,0,College,4282.947971,40864.0,109.0,1,Personal Auto,SUV,166.937747,California,F
QT63794,0,0,Bachelor,9144.856285,21150.0,116.0,0,Personal Auto,SUV,833.417104,California,F
LF36128,0,0,College,7434.270631,49057.0,63.0,0,Personal Auto,Two-Door Car,29.618152,California,F
JK53304,0,0,High School or Below,6159.011684,97658.0,76.0,1,Personal Auto,Four-Door Car,364.8,California,F
HU76577,0,0,Bachelor,3883.398053,0.0,109.0,0,Personal Auto,SUV,765.906271,California,M
JG81480,0,0,Bachelor,10622.51656,25634.0,67.0,0,Personal Auto,Four-Door Car,144.728404,Oregon,F
CC88237,0,0,High School or Below,5257.241485,56154.0,67.0,0,Personal Auto,Two-Door Car,386.160674,California,M
OV64984,0,0,Bachelor,4881.394894,90892.0,61.0,0,Personal Auto,Two-Door Car,102.322529,Arizona,M
VG45203,0,0,College,13197.92893,0.0,68.0,3,Personal Auto,Four-Door Car,326.4,Nevada,F
YQ42353,0,0,Doctor,5334.183231,72960.0,68.0,1,Personal Auto,Four-Door Car,143.535826,Oregon,M
AP46166,0,0,High School or Below,4965.491316,0.0,73.0,1,Personal Auto,Two-Door Car,525.6,California,F
UI36374,0,0,Bachelor,5470.060561,54507.0,138.0,0,Corporate Auto,SUV,702.990032,Oregon,F
ZR76229,0,0,College,3713.790822,81190.0,92.0,0,Corporate Auto,Two-Door Car,356.563616,Arizona,F
ZD65365,0,0,College,2894.583582,28204.0,73.0,0,Personal Auto,Four-Door Car,486.987555,Oregon,F
XI84293,0,0,High School or Below,1940.981221,0.0,66.0,3,Personal Auto,Two-Door Car,475.2,Oregon,M
MT97446,0,0,Master,2647.204207,26441.0,66.0,0,Corporate Auto,Two-Door Car,210.641776,California,F
GM48223,0,0,Bachelor,5461.967787,42650.0,69.0,0,Personal Auto,Four-Door Car,35.565605,Oregon,F
YQ42614,0,0,High School or Below,2661.82351,29195.0,68.0,0,Personal Auto,Two-Door Car,448.181396,Washington,M
ZK56389,0,0,High School or Below,2397.036098,22283.0,65.0,0,Special Auto,Four-Door Car,572.072106,Arizona,F
MK19833,0,0,College,4567.874448,15383.0,61.0,0,Corporate Auto,Two-Door Car,292.8,Arizona,M
TO12347,0,0,Bachelor,5534.569714,16101.0,74.0,0,Personal Auto,Four-Door Car,437.608909,California,M
KE63160,0,0,Bachelor,6057.07208,27681.0,83.0,0,Personal Auto,Two-Door Car,398.4,Oregon,M
SR49919,0,0,Bachelor,10656.88195,72540.0,88.0,0,Personal Auto,Two-Door Car,631.743039,Arizona,F
CI38171,0,0,Bachelor,13798.47871,42780.0,181.0,2,Personal Auto,Luxury SUV,868.8,Washington,F
VK42108,0,0,Bachelor,18060.47947,57882.0,115.0,0,Corporate Auto,SUV,552.0,Washington,F
NB86692,0,0,College,2690.477161,60060.0,67.0,0,Personal Auto,Four-Door Car,320.629479,Nevada,F
YN15967,0,0,College,7409.083969,61160.0,96.0,0,Corporate Auto,Two-Door Car,354.530239,California,M
KU56071,0,0,College,4991.535369,93416.0,62.0,0,Personal Auto,Two-Door Car,246.249051,Oregon,F
LN47910,0,0,College,4434.028141,83220.0,110.0,0,Personal Auto,Four-Door Car,528.0,Arizona,F
CY80935,0,0,High School or Below,14748.92373,31226.0,93.0,0,Personal Auto,Four-Door Car,446.4,Oregon,M
SA84892,0,0,High School or Below,4916.373221,66982.0,121.0,0,Corporate Auto,SUV,871.2,California,F
LY93301,0,0,Bachelor,12495.73971,0.0,61.0,0,Corporate Auto,Two-Door Car,292.8,Oregon,M
FG63647,0,0,Bachelor,12877.7765,0.0,117.0,0,Personal Auto,Four-Door Car,561.6,Nevada,M
VX79712,0,0,Doctor,6775.924167,27354.0,86.0,1,Personal Auto,Two-Door Car,412.8,Washington,M
UH59257,0,0,Doctor,7540.911474,61726.0,96.0,2,Personal Auto,Two-Door Car,689.507724,Washington,M
ME84824,0,0,College,5989.773931,66839.0,154.0,0,Personal Auto,Sports Car,739.2,Arizona,M
ZR68364,0,0,College,9171.000967,60433.0,77.0,0,Personal Auto,Four-Door Car,369.6,California,M
WQ25142,0,0,Bachelor,21528.56723,11538.0,82.0,0,Corporate Auto,Four-Door Car,393.6,California,M
OW84481,0,0,High School or Below,2675.569927,67837.0,69.0,4,Personal Auto,Four-Door Car,430.477436,Nevada,M
FU77365,0,0,Bachelor,9246.223462,40032.0,118.0,2,Personal Auto,SUV,717.763724,California,F
MR46875,0,0,Master,4860.580033,41126.0,61.0,0,Corporate Auto,Four-Door Car,199.281404,Washington,M
PT46181,0,0,College,2471.145145,65176.0,62.0,0,Personal Auto,Four-Door Car,297.6,California,M
LT41574,0,0,Bachelor,2760.954751,34717.0,70.0,2,Special Auto,Four-Door Car,336.0,Oregon,F
WX16395,0,0,College,4270.034394,0.0,122.0,0,Personal Auto,SUV,725.870693,California,M
HD82971,0,0,High School or Below,3136.082008,0.0,89.0,0,Personal Auto,Four-Door Car,640.8,Arizona,F
ZC17276,0,0,Master,7755.209719,0.0,110.0,0,Personal Auto,Four-Door Car,528.0,California,M
OR27665,0,0,Bachelor,4927.707574,0.0,67.0,0,Personal Auto,Two-Door Car,132.443705,Washington,F
VO75043,0,0,Bachelor,6661.744145,0.0,95.0,0,Personal Auto,Four-Door Car,456.0,Oregon,M
LZ78622,0,0,High School or Below,6529.911496,44379.0,83.0,1,Special Auto,Four-Door Car,398.4,California,M
PK24825,0,0,College,3293.245706,0.0,94.0,0,Corporate Auto,Four-Door Car,676.8,Oregon,F
HG93801,0,0,High School or Below,5154.764074,82730.0,127.0,0,Corporate Auto,SUV,442.521087,Arizona,M
PJ36749,0,0,High School or Below,5597.12496,37995.0,139.0,0,Personal Auto,SUV,667.2,Washington,F
IJ33473,0,0,Bachelor,20766.66918,0.0,73.0,2,Personal Auto,Two-Door Car,350.4,California,F
CH96412,0,0,Doctor,5423.136755,85018.0,68.0,3,Personal Auto,Four-Door Car,62.837764,Oregon,F
PR74833,0,0,Bachelor,5553.362689,0.0,89.0,1,Personal Auto,Two-Door Car,640.8,Oregon,M
ZS36394,0,0,Bachelor,5504.139033,0.0,73.0,0,Corporate Auto,Four-Door Car,350.4,California,F
DP50922,0,0,High School or Below,12663.99057,72109.0,105.0,0,Personal Auto,Sports Car,504.0,California,M
VY23882,0,0,Bachelor,5548.031892,67798.0,69.0,0,Personal Auto,Four-Door Car,331.2,Arizona,M
UH62357,0,0,High School or Below,4389.945709,0.0,118.0,1,Personal Auto,SUV,670.656551,Washington,F
BG74433,0,0,Bachelor,2604.84712,0.0,74.0,0,Corporate Auto,Four-Door Car,532.8,Oregon,F
TI19394,0,0,College,2918.576189,80714.0,72.0,0,Personal Auto,Four-Door Car,345.6,Oregon,M
AQ91207,0,0,High School or Below,2487.649473,38667.0,63.0,0,Personal Auto,Four-Door Car,293.070538,California,M
QL46987,0,0,Bachelor,9082.833891,34430.0,117.0,0,Personal Auto,Four-Door Car,232.875794,Oregon,F
BS34332,0,0,High School or Below,5557.934118,83576.0,69.0,0,Personal Auto,Two-Door Car,331.2,Oregon,F
IJ26642,0,0,Bachelor,5107.163002,35625.0,65.0,1,Personal Auto,Four-Door Car,288.572108,Nevada,F
XS36281,0,0,College,5570.21583,85718.0,139.0,1,Personal Auto,Sports Car,540.173933,Washington,F
SR47878,0,0,High School or Below,5595.389905,74454.0,71.0,0,Personal Auto,Four-Door Car,340.8,California,F
HG53255,0,0,College,11243.90285,66146.0,96.0,0,Personal Auto,Two-Door Car,250.697824,Nevada,M
QV65644,0,0,High School or Below,6113.869984,0.0,88.0,0,Personal Auto,Four-Door Car,1034.799615,Oregon,M
ZW76597,0,0,Bachelor,5271.372558,13215.0,74.0,1,Corporate Auto,Four-Door Car,443.772927,California,F
SM80235,0,0,High School or Below,2746.921502,62302.0,70.0,0,Personal Auto,Four-Door Car,504.0,Oregon,M
FE24232,0,0,High School or Below,4729.970205,0.0,124.0,0,Corporate Auto,Sports Car,630.85509,Nevada,F
BY78730,0,0,High School or Below,8879.790017,52583.0,113.0,0,Special Auto,SUV,528.20086,Oregon,F
CR40615,0,0,Bachelor,3106.48254,22076.0,85.0,0,Personal Auto,Four-Door Car,422.765363,Arizona,M
